x,y
5107,71.441,111.631
5108,119.171,101.984
5109,16.708,39.946
5110,114.909,26.742
5111,91.921,101.436
5112,-22.125,43.661
5113,5.156,124.754
5114,96.021,64.789
5115,86.889,94.848
5116,10.455,47.409
5117,39.575,109.206
5118,19.608,49.944
5119,116.728,130.225
5120,-14.358,56.438
5121,63.681,135.091
5122,1.882,65.256
5123,2.61,72.711
5124,80.496,120.976
5125,32.396,118.971
5126,26.329,62.576
5127,100.021,97.104
5128,0.612,71.124
5129,18.756,40.721
5130,-18.39,19.956
5131,-13.457,135.473
5132,109.345,71.776
5133,29.684,109.74
5134,95.868,107.818
5135,-9.853,83.668
5136,103.449,123.094
5137,30.148,18.237
5138,56.068,73.063
5139,-21.441,95.992
5140,-5.855,4.695
5141,-8.816,57.023
5142,49.41,19.91
5143,10.36,28.631
5144,119.623,82.717
5145,5.596,47.647
5146,54.159,46.405
5147,-1.696,104.865
5148,90.716,69.826
5149,91.698,46.84
5150,97.268,109.309
5151,10.47,113.863
5152,52.224,111.938
5153,29.11,41.753
5154,106.608,133.875
5155,43.788,33.13
5156,109.195,68.032
5157,121.805,59.953
5158,105.538,14.513
5159,-14.525,104.311
5160,106.748,100.896
5161,-18.55,13.093
5162,116.057,118.17
5163,110.249,37.573
5164,41.819,42.562
5165,-20.645,45.461
5166,74.358,15.688
5167,89.647,37.615
5168,98.298,98.372
5169,101.036,118.823
5170,87.393,116.59
5171,86.244,46.904
5172,3.682,11.78
5173,77.141,54.288
5174,-12.528,18.26
5175,82.546,53.056
5176,52.051,130.289
5177,81.592,117.024
5178,-21.738,72.144
5179,124.914,63.668
5180,-2.53,82.529
5181,119.091,19.394
5182,107.913,27.907
5183,-6.256,56.345
5184,77.83,92.148
5185,64.618,96.721
5186,-0.085,65.629
5187,-12.695,66.666
5188,26.181,14.774
5189,102.066,63.104
5190,84.21,72.664
5191,50.575,123.53
5192,22.385,98.434
5193,63.146,132.706
5194,63.583,18.3
5195,40.542,104.567
5196,94.121,30.365
5197,-0.318,105.076
5198,1.961,29.796
5199,-15.006,28.308
5200,-5.498,55.012
5201,1.936,49.103
5202,36.064,115.326
5203,37.951,55.576
5204,20.595,105.928
5205,-11.451,128.252
5206,63.355,117.858
5207,57.899,93.55
5208,89.787,27.267
5209,47.056,9.515
5210,6.815,90.341
5211,105.193,52.122
5212,93.793,118.152
5213,36.222,5.02
5214,23.173,115.578
5215,44.963,60.382
5216,45.884,7.746
5217,66.761,38.278
5218,-3.243,119.801
5219,64.888,68.506
5220,-5.117,50.694
5221,-13.196,96.804
5222,120.946,112.485
5223,32.752,69.743
5224,45.109,109.859
5225,105.673,38.848
5226,93.638,100.109
5227,-13.036,58.61
5228,12.253,119.362
5229,-4.055,39.121
5230,104.401,16.814
5231,48.28,39.76
5232,69.522,94.242
5233,14.064,33.777
5234,118.896,16.384
5235,67.442,26.01
5236,68.809,6.434
5237,99.498,14.782
5238,62.311,61.112
5239,56.842,38.681
5240,82.195,119.576
5241,-7.249,10.902
5242,121.792,117.255
5243,66.97,115.295
5244,92.508,108.412
5245,65.288,83.578
5246,37.337,50.892
5247,78.335,72.952
5248,25.316,34.289
5249,91.363,119.002
5250,74.777,65.752
5251,54.993,128.114
5252,59.494,127.79
5253,43.186,6.748
5254,-18.471,35.357
5255,-9.829,49.641
5256,76.393,72.816
5257,37.291,10.446
5258,48.106,7.44
5259,58.322,26.369
5260,45.574,70.249
5261,80.414,36.528
5262,26.381,123.769
5263,107.486,39.497
5264,59.122,55.739
5265,64.893,26.651
5266,64.352,52.963
5267,32.166,116.894
5268,41.56,23.935
5269,82.647,115.662
5270,121.814,51.888
5271,123.699,58.078
5272,42.175,31.79
5273,88.786,16.403
5274,43.19,120.809
5275,65.261,79.147
5276,53.859,106.798
5277,-20.627,95.166
5278,34.456,6.539
5279,27.233,133.111
5280,98.279,11.46
5281,26.418,67.156
5282,118.807,19.066
5283,-13.987,18.511
5284,-0.452,133.145
5285,31.694,116.599
5286,45.87,25.565
5287,67.412,34.393
5288,18.563,97.109
5289,121.158,31.304
5290,84.918,53.273
5291,57.448,65.123
5292,78.033,71.641
5293,-6.36,5.117
5294,1.733,62.17
5295,-8.839,73.687
5296,104.155,75.138
5297,-2.74,59.041
5298,94.516,22.629
5299,21.28,108.359
5300,-11.421,62.302
5301,50.114,66.226
5302,-14.223,91.285
5303,20.861,96.135
5304,51.393,18.81
5305,-20.124,63.298
5306,66.471,8.848
5307,86.252,26.001
5308,47.679,126.744
5309,91.738,93.375
5310,33.687,6.9
5311,123.589,62.711
5312,-0.72,46.344
5313,118.02,72.441
5314,-15.28,95.583
5315,57.737,48.381
5316,-18.308,78.231
5317,7.018,11.975
5318,-7.936,20.708
5319,-15.21,16.92
5320,57.83,73.113
5321,21.079,108.649
5322,15.758,23.765
5323,93.205,14.366
5324,26.33,44.178
5325,54.287,53.549
5326,45.564,24.281
5327,57.883,44.511
5328,75.065,31.513
5329,-16.575,74.405
5330,57.738,64.361
5331,99.664,8.362
5332,57.654,74.592
5333,109.291,117.093
5334,32.601,32.857
5335,85.326,26.268
5336,-13.551,90.592
5337,86.966,61.615
5338,111.388,82.577
5339,80.716,118.455
5340,112.348,132.843
5341,88.786,121.942
5342,-5.486,117.933
5343,9.298,6.884
5344,62.585,28.31
5345,-4.76,72.733
5346,-1.03,13.322
5347,3.455,98.622
5348,37.196,68.124
5349,89.281,67.206
5350,63.364,24.375
5351,91.528,120.903
5352,1.362,30.662
5353,108.449,14.543
5354,103.208,60.991
5355,81.666,10.094
5356,37.059,39.621
5357,119.476,16.73
5358,-12.652,10.502
5359,71.905,123.37
5360,-10.898,74.209
5361,24.868,33.013
5362,34.665,102.636
5363,93.587,35.802
5364,93.973,47.581
5365,74.649,114.656
5366,-21.239,30.47
5367,53.02,23.362
5368,108.415,112.522
5369,118.995,61.145
5370,54.823,39.312
5371,1.449,61.856
5372,81.997,27.899
5373,12.343,24.07
5374,38.856,39.067
5375,82.029,114.539
5376,9.762,116.393
5377,-6.641,25.99
5378,-1.385,9.156
5379,33.271,56.402
5380,29.246,116.738
5381,-16.712,113.285
5382,-10.59,74.933
5383,24.478,135.364
5384,76.949,9.137
5385,8.565,92.367
5386,117.715,83.364
5387,40.783,131.973
5388,38.967,10.388
5389,51.162,54.743
5390,18.28,41.999
5391,72.929,17.253
5392,-5.925,19.16
5393,62.295,97.701
5394,123.532,100.26
5395,17.184,135.437
5396,41.374,30.427
5397,30.75,56.277
5398,105.609,73.824
5399,1.403,61.344
5400,68.947,85.639
5401,-10.839,114.238
5402,107.154,95.15
5403,73.808,26.917
5404,20.792,80.67
5405,83.445,127.142
5406,-9.857,61.967
5407,-2.168,124.435
5408,76.783,132.18
5409,28.269,60.669
5410,21.352,23.961
5411,15.708,48.869
5412,39.537,39.817
5413,124.428,71.779
5414,115.094,42.694
5415,47.913,71.614
5416,-11.911,34.669
5417,43.244,5.666
5418,110.074,97.959
5419,58.224,95.395
5420,124.683,71.609
5421,-4.95,99.489
5422,57.121,107.047
5423,77.876,12.82
5424,9.877,72.687
5425,-19.096,78.953
5426,13.451,39.723
5427,22.014,107.687
5428,39.32,67.33
5429,82.38,105.228
5430,-6.519,52.296
5431,-11.926,89.539
5432,123.316,79.594
5433,54.155,123.913
5434,23.728,92.829
5435,11.49,133.176
5436,104.212,99.456
5437,117.852,53.144
5438,86.698,24.533
5439,42.032,83.247
5440,117.396,63.59
5441,109.745,34.433
5442,61.345,14.439
5443,8.091,13.494
5444,39.574,56.575
5445,26.878,23.799
5446,45.157,11.431
5447,97.029,60.887
5448,-13.009,121.202
5449,-2.199,30.686
5450,0.278,10.181
5451,21.284,97.926
5452,39.089,8.983
5453,9.236,41.539
5454,72.726,38.389
5455,28.8,111.639
5456,29.443,46.8
5457,78.31,132.751
5458,42.097,119.035
5459,14.841,48.8
5460,109.1,118.049
5461,105.791,97.443
5462,121.0,100.12
5463,-14.852,13.1
5464,118.453,24.919
5465,30.535,61.608
5466,-8.956,69.163
5467,58.055,82.46
5468,34.071,78.543
5469,37.959,24.829
5470,78.637,28.475
5471,12.188,66.003
5472,4.78,134.566
5473,59.306,124.841
5474,80.843,82.018
5475,35.654,110.199
5476,-6.751,79.524
5477,39.001,37.742
5478,73.033,47.744
5479,54.539,103.401
5480,-7.342,22.82
5481,90.499,102.01
5482,8.396,38.906
5483,93.676,117.734
5484,-8.137,117.973
5485,123.611,105.843
5486,31.401,110.793
5487,104.258,34.474
5488,32.882,116.397
5489,-20.095,78.55
5490,-17.626,66.261
5491,71.634,35.338
5492,32.689,49.677
5493,79.849,60.291
5494,110.761,104.512
5495,95.24,107.632
5496,42.597,31.722
5497,78.925,16.33
5498,101.247,134.609
5499,60.064,64.774
5500,10.279,129.834
5501,73.195,32.064
5502,-21.884,104.934
5503,79.568,125.697
5504,56.565,78.953
5505,58.221,41.811
5506,34.027,87.496
5507,8.947,102.619
5508,76.224,76.953
5509,22.679,79.611
5510,10.809,47.726
5511,33.336,43.608
5512,124.972,50.569
5513,97.754,12.701
5514,113.805,132.395
5515,99.851,71.141
5516,105.133,21.243
5517,43.582,37.255
5518,71.09,83.8
5519,77.538,29.323
5520,83.421,47.874
5521,87.922,16.086
5522,92.247,27.966
5523,60.365,15.432
5524,-16.325,5.778
5525,118.073,93.611
5526,122.082,67.149
5527,19.769,26.536
5528,21.592,77.071
5529,116.102,34.937
5530,18.349,130.249
5531,4.276,83.378
5532,88.094,80.014
5533,20.146,123.679
5534,63.598,97.86
5535,-6.935,130.037
5536,119.118,111.209
5537,80.751,86.502
5538,50.727,33.35
5539,59.32,98.041
5540,56.821,124.389
5541,57.655,67.208
5542,67.263,24.229
5543,52.433,35.59
5544,91.744,50.916
5545,-5.968,112.622
5546,-18.209,19.46
5547,87.323,67.432
5548,90.631,100.57
5549,105.05,28.76
5550,98.77,135.191
5551,58.563,71.777
5552,19.544,58.512
5553,69.124,94.949
5554,117.413,96.201
5555,52.917,14.962
5556,116.454,134.151
5557,37.934,108.501
5558,72.278,101.08
5559,87.506,52.208
5560,102.871,12.434
5561,59.537,77.381
5562,2.729,83.01
5563,71.097,64.103
5564,90.324,123.624
5565,79.544,116.134
5566,-2.756,32.018
5567,-1.865,100.189
5568,87.771,43.041
5569,54.751,109.949
5570,33.031,6.499
5571,19.882,66.869
5572,116.554,20.352
5573,109.243,84.966
5574,36.651,14.451
5575,-1.869,97.664
5576,88.855,56.082
5577,22.803,75.699
5578,116.144,46.118
5579,77.643,27.0
5580,119.925,78.871
5581,-20.01,91.63
5582,8.06,21.783
5583,8.844,119.432
5584,93.894,104.261
5585,-10.515,108.358
5586,7.59,37.96
5587,-9.047,36.532
5588,101.224,52.091
5589,92.907,75.721
5590,11.707,58.906
5591,71.106,54.448
5592,57.771,105.234
5593,-2.464,94.696
5594,-4.077,28.725
5595,-0.913,133.044
5596,38.295,132.71
5597,50.859,109.523
5598,121.656,88.591
5599,-16.042,126.063
5600,104.918,17.737
5601,100.299,111.486
5602,-8.826,108.221
5603,27.904,73.544
5604,92.721,78.892
5605,73.515,47.31
5606,121.074,133.419
5607,51.304,112.762
5608,9.567,22.003
5609,33.322,104.948
5610,65.304,71.619
5611,-10.459,122.441
5612,13.589,100.949
5613,97.341,131.144
5614,64.859,96.871
5615,105.035,104.004
5616,-3.781,75.984
5617,-3.005,59.646
5618,30.444,120.017
5619,119.078,88.475
5620,-21.985,98.13
5621,122.395,13.704
5622,11.373,15.699
5623,47.653,122.444
5624,82.891,114.688
5625,15.136,43.77
5626,-21.517,76.275
5627,31.487,91.216
5628,17.757,124.516
5629,39.535,119.977
5630,53.632,9.183
5631,114.198,34.532
5632,111.063,94.96
5633,79.567,71.482
5634,-16.932,111.301
5635,9.473,104.211
5636,1.854,50.719
5637,79.27,13.616
5638,20.72,16.67
5639,110.099,50.918
5640,97.524,128.254
5641,87.018,82.222
5642,53.651,48.531
5643,113.842,17.793
5644,22.543,78.444
5645,23.731,52.436
5646,91.017,31.172
5647,107.049,116.67
5648,72.058,131.793
5649,78.577,106.496
5650,72.581,86.369
5651,99.168,90.871
5652,-1.021,44.591
5653,112.243,91.639
5654,111.552,6.051
5655,12.673,83.596
5656,17.744,29.94
5657,92.32,119.964
5658,65.473,106.795
5659,7.987,8.065
5660,1.786,114.042
5661,77.071,98.696
5662,113.182,111.208
5663,4.29,4.765
5664,122.057,42.984
5665,109.16,131.266
5666,102.321,73.688
5667,53.011,87.742
5668,64.778,28.243
5669,46.7,27.364
5670,51.432,36.699
5671,-0.176,72.82
5672,16.642,97.541
5673,18.107,72.268
5674,98.902,24.61
5675,59.609,33.166
5676,62.822,43.852
5677,73.685,85.644
5678,93.763,134.25
5679,78.636,73.566
5680,26.95,86.869
5681,89.492,85.682
5682,100.934,110.6
5683,96.732,97.238
5684,15.603,10.489
5685,-14.976,32.088
5686,24.909,117.514
5687,-13.629,129.561
5688,76.995,124.394
5689,52.327,130.299
5690,35.594,55.442
5691,95.036,48.644
5692,94.676,17.936
5693,37.897,62.799
5694,9.476,5.143
5695,91.647,129.102
5696,40.289,131.152
5697,-9.952,108.691
5698,90.048,29.247
5699,59.471,19.651
5700,114.493,80.656
5701,30.995,121.972
5702,116.652,125.71
5703,27.456,35.468
5704,-18.623,104.907
5705,-9.134,134.88
5706,121.821,34.346
5707,-1.827,73.194
5708,103.784,122.631
5709,55.76,53.4
5710,14.012,73.091
5711,101.358,67.856
5712,95.031,48.468
5713,93.505,77.635
5714,-5.203,70.395
5715,1.585,96.883
5716,-0.474,66.21
5717,68.657,56.117
5718,47.986,37.139
5719,35.256,90.633
5720,124.109,113.242
5721,112.781,126.016
5722,39.596,21.118
5723,49.031,63.619
5724,35.056,61.685
5725,102.657,71.164
5726,-5.471,129.721
5727,112.258,117.329
5728,6.49,15.579
5729,-3.623,50.505
5730,-5.835,130.251
5731,9.308,70.135
5732,74.596,95.863
5733,-16.602,77.73
5734,78.533,66.576
5735,23.286,106.308
5736,29.792,105.465
5737,106.689,44.028
5738,108.607,99.312
5739,108.36,113.744
5740,-8.486,107.985
5741,-16.632,89.808
5742,76.805,68.024
5743,85.789,69.526
5744,100.718,9.28
5745,40.48,20.452
5746,52.76,97.398
5747,80.42,127.252
5748,-17.842,82.835
5749,86.646,58.184
5750,57.235,113.918
5751,4.963,75.754
5752,84.076,121.049
5753,113.436,66.941
5754,23.989,99.426
5755,25.948,35.076
5756,91.757,122.964
5757,93.859,63.16
5758,124.48,98.375
5759,94.697,59.818
5760,63.008,10.061
5761,94.595,81.821
5762,46.388,92.596
5763,100.891,112.731
5764,13.461,86.401
5765,93.217,124.275
5766,94.103,82.6
5767,59.434,44.112
5768,81.655,112.793
5769,-20.334,27.28
5770,46.101,39.972
5771,-7.755,30.522
5772,112.222,114.463
5773,38.945,117.771
5774,28.433,125.672
5775,27.009,5.634
5776,54.612,51.685
5777,14.974,100.524
5778,-5.352,32.801
5779,97.216,134.223
5780,23.826,8.775
5781,53.715,105.03
5782,78.36,80.913
5783,62.087,109.805
5784,119.111,34.639
5785,4.562,51.746
5786,95.357,108.02
5787,96.644,104.017
5788,35.413,15.742
5789,63.068,45.752
5790,28.347,115.1
5791,82.107,128.117
5792,18.522,73.998
5793,46.598,27.99
5794,-20.333,97.673
5795,-8.817,135.01
5796,52.265,88.554
5797,89.369,40.761
5798,25.188,54.442
5799,77.181,38.979
5800,104.847,134.211
5801,41.201,10.503
5802,99.266,68.124
5803,111.054,104.168
5804,-8.251,57.452
5805,14.205,75.888
5806,53.687,36.79
5807,28.204,65.306
5808,37.372,84.901
5809,99.03,52.679
5810,75.447,119.897
5811,40.364,41.677
5812,80.497,115.544
5813,-8.557,45.309
5814,-20.274,101.257
5815,102.508,60.416
5816,122.071,123.008
5817,113.401,58.682
5818,-5.937,37.451
5819,108.233,38.658
5820,18.481,22.45
5821,13.534,98.397
5822,18.545,126.704
5823,96.044,98.323
5824,0.135,129.32
5825,114.94,36.452
5826,119.277,104.475
5827,18.397,89.787
5828,-11.725,12.443
5829,121.385,30.391
5830,72.329,109.289
5831,92.892,61.607
5832,-4.673,76.986
5833,112.831,21.553
5834,9.164,52.594
5835,-6.046,70.496
5836,84.34,130.408
5837,7.858,68.165
5838,21.187,54.737
5839,-12.751,80.542
5840,20.177,123.989
5841,16.261,31.496
5842,-20.655,130.44
5843,98.486,80.172
5844,19.451,56.135
5845,33.533,133.617
5846,50.48,135.24
5847,91.593,50.176
5848,89.322,50.728
5849,28.676,107.721
5850,94.426,107.979
5851,73.378,57.297
5852,56.946,17.671
5853,119.694,33.035
5854,24.897,63.671
5855,115.023,37.786
5856,116.603,43.161
5857,113.94,94.77
5858,67.075,30.585
5859,-13.108,28.086
5860,110.169,94.873
5861,116.758,17.504
5862,51.399,74.097
5863,48.568,125.785
5864,53.934,112.631
5865,5.017,32.695
5866,-16.609,48.407
5867,10.268,84.064
5868,8.667,128.24
5869,51.688,21.406
5870,49.141,12.52
5871,90.061,34.108
5872,21.838,78.878
5873,2.065,122.735
5874,118.337,124.551
5875,90.661,87.269
5876,27.49,115.563
5877,101.662,38.273
5878,20.931,14.666
5879,38.212,78.289
5880,32.393,77.974
5881,-20.07,68.851
5882,-11.627,115.24
5883,21.726,121.29
5884,109.4,48.7
5885,82.92,101.916
5886,39.073,93.132
5887,57.04,23.514
5888,6.674,102.229
5889,70.436,135.745
5890,-4.126,104.754
5891,121.493,17.534
5892,16.888,119.455
5893,28.053,39.995
5894,17.423,54.778
5895,67.797,129.174
5896,45.676,92.372
5897,91.401,4.916
5898,90.637,43.312
5899,-10.195,34.346
5900,67.514,110.713
5901,41.308,74.647
5902,-2.831,131.851
5903,36.434,101.513
5904,86.827,5.023
5905,15.06,66.694
5906,35.111,34.606
5907,91.079,57.292
5908,14.631,33.217
5909,29.181,104.437
5910,119.258,43.468
5911,2.509,50.693
5912,115.891,88.616
5913,-13.658,62.783
5914,20.316,39.839
5915,1.581,9.965
5916,91.279,98.364
5917,-9.623,5.57
5918,119.176,95.827
5919,65.111,55.152
5920,10.247,121.972
5921,109.051,122.288
5922,119.056,130.824
5923,68.064,18.659
5924,22.588,41.297
5925,110.358,87.748
5926,58.155,37.412
5927,120.319,102.965
5928,28.263,129.472
5929,-8.998,13.592
5930,108.064,103.156
5931,-16.344,22.069
5932,8.731,24.949
5933,16.348,42.578
5934,-5.736,86.475
5935,25.429,112.797
5936,53.553,110.476
5937,66.121,100.824
5938,14.363,28.946
5939,104.029,96.344
5940,51.374,133.404
5941,71.442,23.879
5942,88.157,135.317
5943,45.641,11.336
5944,-3.835,51.257
5945,3.14,42.803
5946,101.363,96.243
5947,106.436,11.624
5948,12.112,79.093
5949,49.754,9.675
5950,12.035,32.644
5951,37.351,75.368
5952,78.395,91.604
5953,19.769,47.822
5954,-15.531,12.788
5955,105.385,37.125
5956,93.293,10.601
5957,122.686,38.376
5958,31.931,28.611
5959,-7.797,80.85
5960,63.386,32.503
5961,76.046,40.548
5962,16.574,57.925
5963,-16.698,19.779
5964,80.861,118.718
5965,-14.607,134.542
5966,24.197,88.753
5967,17.58,103.82
5968,119.323,4.944
5969,102.997,25.698
5970,73.091,65.614
5971,33.095,42.42
5972,39.301,83.343
5973,19.773,82.382
5974,97.809,4.479
5975,73.648,56.021
5976,61.612,127.033
5977,-21.675,80.357
5978,67.417,97.311
5979,6.796,128.349
5980,48.961,131.072
5981,59.96,37.97
5982,-10.783,54.566
5983,42.865,101.397
5984,108.183,54.041
5985,98.502,59.792
5986,41.907,129.424
5987,86.871,26.079
5988,85.455,49.234
5989,24.422,68.778
5990,79.623,109.258
5991,100.773,130.844
5992,-3.172,63.085
5993,88.162,111.046
5994,44.748,115.065
5995,43.555,25.04
5996,-11.39,49.541
5997,50.741,49.386
5998,-4.63,52.595
5999,87.537,77.661
